element,position,multiplier,is_captain,is_vice_captain
254,1,1,False,False
558,2,1,False,False
377,3,1,False,False
357,4,1,False,False
199,5,1,False,False
19,6,1,False,False
283,7,2,True,False
13,8,1,False,False
7,9,1,False,False
169,10,1,False,False
427,11,1,False,True
133,12,0,False,False
596,13,0,False,False
318,14,0,False,False
586,15,0,False,False
