element,position,multiplier,is_captain,is_vice_captain
281,1,1,False,True
285,2,1,False,False
306,3,1,False,False
146,4,1,False,False
346,5,1,False,False
344,6,1,False,False
293,7,1,False,False
301,8,3,True,False
210,9,1,False,False
318,10,1,False,False
28,11,1,False,False
15,12,0,False,False
14,13,0,False,False
450,14,0,False,False
56,15,0,False,False
