element,position,multiplier,is_captain,is_vice_captain
281,1,1,False,False
357,2,1,False,False
16,3,1,False,False
526,4,1,False,False
258,5,1,False,False
290,6,1,False,False
480,7,1,False,False
13,8,1,False,False
7,9,2,True,False
427,10,1,False,False
40,11,1,False,True
426,12,0,False,False
318,13,0,False,False
335,14,0,False,False
124,15,0,False,False
