element,position,multiplier,is_captain,is_vice_captain
425,1,1,False,False
306,2,1,False,False
430,3,1,False,False
16,4,1,False,False
357,5,1,False,False
346,6,1,False,False
301,7,1,False,True
19,8,1,False,False
160,9,1,False,False
318,10,2,True,False
28,11,1,False,False
426,12,0,False,False
111,13,0,False,False
394,14,0,False,False
109,15,0,False,False
