element,position,multiplier,is_captain,is_vice_captain
281,1,1,False,False
357,2,1,False,False
306,3,1,False,False
26,4,1,False,False
19,5,1,False,False
13,6,1,False,False
160,7,1,False,False
314,8,1,False,False
369,9,1,False,False
427,10,1,False,True
318,11,2,True,False
548,12,0,False,False
106,13,0,False,False
167,14,0,False,False
210,15,0,False,False
