element,position,multiplier,is_captain,is_vice_captain
133,1,1,False,False
357,2,1,False,False
139,3,1,False,False
146,4,1,False,False
283,5,2,True,False
335,6,1,False,False
19,7,1,False,False
7,8,1,False,False
40,9,1,False,False
427,10,1,False,True
80,11,1,False,False
102,12,0,False,False
124,13,0,False,False
377,14,0,False,False
526,15,0,False,False
