element,position,multiplier,is_captain,is_vice_captain
147,1,1,False,False
306,2,1,False,False
520,3,1,False,False
280,4,1,False,False
285,5,1,False,False
283,6,2,True,False
89,7,1,False,False
374,8,1,False,False
261,9,1,False,False
318,10,1,False,True
394,11,1,False,False
152,12,0,False,False
168,13,0,False,False
346,14,0,False,False
295,15,0,False,False
