element,position,multiplier,is_captain,is_vice_captain
81,1,1,False,False
357,2,1,False,False
586,3,1,False,False
139,4,1,False,False
526,5,1,False,False
335,6,1,False,False
124,7,1,False,False
261,8,1,False,True
19,9,1,False,False
80,10,2,True,False
145,11,1,False,False
254,12,0,False,False
26,13,0,False,False
318,14,0,False,False
13,15,0,False,False
