element,position,multiplier,is_captain,is_vice_captain
113,1,1,False,False
26,2,1,False,False
109,3,1,False,False
306,4,1,False,False
108,5,1,False,False
283,6,1,False,True
428,7,1,False,False
19,8,1,False,False
318,9,2,True,False
80,10,1,False,False
210,11,1,False,False
426,12,0,False,False
346,13,0,False,False
295,14,0,False,False
83,15,0,False,False
